usage_date,client_id,service_type,domain,action,product_id,invoice_category,timezone,bandwidth_mb,total_request,success_request,usd_rate,revenue_usd
2026-01-25,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,2845,2743,0.00090000,2.468700
2026-01-25,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,2960,2851,0.00060000,1.710600
2026-01-25,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,12276.21,199950,190995,0.00045000,5.524294
2026-01-25,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,6491,5983,0.00180000,10.769400
2026-01-25,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,2235,2085,0.00150000,3.127500
2026-01-25,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,13151,12575,0.00020000,2.515000
2026-01-25,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,7663.65,97034,95021,0.00050000,3.831825
2026-01-25,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,30535,28288,0.00028000,7.920640
2026-01-25,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,6700,6360,0.00110000,6.996000
2026-01-25,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,2642,2455,0.00110000,2.700500
2026-01-25,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,2419,2273,0.00090000,2.045700
2026-01-25,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,3178.13,44588,42249,0.00048000,1.525502
2026-01-25,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,3405,3248,0.00180000,5.846400
2026-01-25,12,Scraper,globalwear.eu,globalwear-eu-plp,64,GlobalWear/Retail EU,Europe/Berlin,0.0,1756,1633,0.00150000,2.449500
2026-01-25,13,Account,auth.dfnet.io,tokopanda-account-pool,67,Account Pool SEA,Asia/Jakarta,0.0,6188,5973,0.00020000,1.194600
2026-01-25,13,Scraper,tokopanda.co.id,tokopanda-pdp,66,Tokopanda/Retail,Asia/Jakarta,0.0,1334,1295,0.00180000,2.331000
2026-01-25,14,Account,auth.dfnet.io,pixelbay-account-pool,69,Account Pool Global,UTC,0.0,1847,1778,0.00020000,0.355600
2026-01-25,14,Scraper,pixelbay.io,pixelbay-asset,68,Pixelbay Catalog,UTC,0.0,1099,1089,0.00090000,0.980100
2026-01-26,1,Scraper,rakuza.co.kr,rakuza-pdp,1,Rakuza/Retail,Asia/Seoul,0.0,28808,28133,0.00300000,84.399000
2026-01-26,1,Scraper,m.rakuza.co.kr,rakuza-mobile-pdp,2,Rakuza/Retail,Asia/Seoul,0.0,13912,13609,0.00300000,40.827000
2026-01-26,1,Scraper,rakuza.co.kr,rakuza-plp,3,Rakuza/Retail,Asia/Seoul,0.0,15373,14348,0.00150000,21.522000
2026-01-26,1,Scraper,rakuza.com,rakuza-deal,5,Rakuza Promo,Asia/Seoul,0.0,14929,14036,0.00125000,17.545000
2026-01-26,1,Scraper,rakuza.com,rakuza-sitemap,10,Rakuza Discovery,Asia/Seoul,0.0,47892,47112,0.00028000,13.191360
2026-01-26,2,Payments,pay.vendora.com.br,vendora-checkout,17,Payments/Vendora,America/Sao_Paulo,0.0,32661,31074,0.00028000,8.700720
2026-01-26,2,Proxy,gateway.dfproxy.net,proxy-vendora-t1,13,Proxy Gateway,Asia/Jakarta,57607.39,720523,693427,0.00045000,25.923326
2026-01-26,2,Proxy,edge.dfproxy.net,proxy-vendora-t2,15,Proxy Edge,Indian/Cocos,21454.93,246435,228777,0.00050000,10.727465
2026-01-26,2,Scraper,vendora.com.br,vendora-pdp,12,Vendora/Retail,America/Sao_Paulo,0.0,26536,26150,0.00180000,47.070000
2026-01-26,2,Scraper,vendora.mx,vendora-mx-plp,14,Vendora/Retail LATAM,America/Sao_Paulo,0.0,11023,10429,0.00150000,15.643500
2026-01-26,2,Scraper,vendora.com.br,vendora-seller,16,Vendora Marketplace,America/Sao_Paulo,0.0,10668,10297,0.00090000,9.267300
2026-01-26,2,Scraper,vendora.com.br,vendora-category,18,Vendora Discovery,America/Sao_Paulo,0.0,12474,11897,0.00090000,10.707300
2026-01-26,3,Account,auth.dfnet.io,zenkart-account-pool,28,Account Pool SEA,Asia/Jakarta,0.0,31377,29943,0.00020000,5.988600
2026-01-26,3,Proxy,gateway.dfproxy.net,proxy-zenkart-t1,21,Proxy Gateway,Indian/Cocos,47196.72,523966,495157,0.00048000,22.654426
2026-01-26,3,Proxy,edge.dfproxy.net,proxy-zenkart-t2,25,Proxy Edge,Asia/Jakarta,21635.43,258892,243602,0.00050000,10.817715
2026-01-26,3,Scraper,zenkart.co.id,zenkart-pdp,20,Zenkart/Retail,Asia/Jakarta,0.0,23710,22000,0.00180000,39.600000
2026-01-26,3,Scraper,zenkart.co.id,zenkart-food,22,Food Regular Zenkart,Asia/Jakarta,0.0,11339,10948,0.00110000,12.042800
2026-01-26,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,6027,5655,0.00150000,8.482500
2026-01-26,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,8465,8102,0.00090000,7.291800
2026-01-26,3,Scraper,zenkart.co.id,zenkart-brand-store,26,Zenkart Promo,Asia/Jakarta,0.0,6395,6254,0.00125000,7.817500
2026-01-26,4,Account,auth.dfnet.io,payhub-account-pool,33,Account Pool Global,UTC,0.0,52558,51042,0.00020000,10.208400
2026-01-26,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,155056,146871,0.00028000,41.123880
2026-01-26,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,70263,68177,0.00028000,19.089560
2026-01-26,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,28472,27329,0.00032000,8.745280
2026-01-26,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,22054.0,312944,304628,0.00045000,9.924300
2026-01-26,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,18582,17413,0.00180000,31.343400
2026-01-26,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,13019,12351,0.00120000,14.821200
2026-01-26,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,8469,7922,0.00090000,7.129800
2026-01-26,5,Scraper,mercora.ru,mercora-review,38,Mercora Reviews,Europe/Moscow,0.0,10456,9966,0.00060000,5.979600
2026-01-26,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,10947,10660,0.00028000,2.984800
2026-01-26,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,25532.02,336345,323842,0.00048000,12.255370
2026-01-26,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,9248,8848,0.00180000,15.926400
2026-01-26,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,4211,3863,0.00150000,5.794500
2026-01-26,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,4463,4206,0.00090000,3.785400
2026-01-26,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,5764,5484,0.00250000,13.710000
2026-01-26,7,Scraper,skyfare.com,skyfare-bundle,47,Skyfare Ancillary,Asia/Bangkok,0.0,5521,5189,0.00120000,6.226800
2026-01-26,7,Scraper,skyfare.com,skyfare-seat,48,Skyfare/Flights,Asia/Bangkok,0.0,4239,4062,0.00090000,3.655800
2026-01-26,7,Scraper,skyfare.com,skyfare-baggage,49,Skyfare Ancillary,Asia/Bangkok,0.0,5338,4992,0.00060000,2.995200
2026-01-26,8,Proxy,edge.dfproxy.net,proxy-nomadly-t1,51,Proxy Edge,Indian/Cocos,13593.64,135680,128662,0.00050000,6.796820
2026-01-26,8,Scraper,nomadly.travel,nomadly-hotel,50,Nomadly/Hotels,Europe/Paris,0.0,6591,6407,0.00220000,14.095400
2026-01-26,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,3678,3564,0.00090000,3.207600
2026-01-26,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,5017,4833,0.00060000,2.899800
2026-01-26,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,14811.04,241842,230432,0.00045000,6.664968
2026-01-26,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,8032,7419,0.00180000,13.354200
2026-01-26,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,2569,2437,0.00150000,3.655500
2026-01-26,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,14415,13824,0.00020000,2.764800
2026-01-26,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,11987.96,153540,148639,0.00050000,5.993980
2026-01-26,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,38441,36231,0.00028000,10.144680
2026-01-26,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,8158,7853,0.00110000,8.638300
2026-01-26,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,3840,3536,0.00110000,3.889600
2026-01-26,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,2800,2622,0.00090000,2.359800
2026-01-26,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,5110.98,72270,67944,0.00048000,2.453270
2026-01-26,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,4051,3828,0.00180000,6.890400
2026-01-26,12,Scraper,globalwear.eu,globalwear-eu-plp,64,GlobalWear/Retail EU,Europe/Berlin,0.0,2148,1978,0.00150000,2.967000
2026-01-26,13,Account,auth.dfnet.io,tokopanda-account-pool,67,Account Pool SEA,Asia/Jakarta,0.0,6682,6412,0.00020000,1.282400
2026-01-26,13,Scraper,tokopanda.co.id,tokopanda-pdp,66,Tokopanda/Retail,Asia/Jakarta,0.0,1722,1640,0.00180000,2.952000
2026-01-26,14,Account,auth.dfnet.io,pixelbay-account-pool,69,Account Pool Global,UTC,0.0,2694,2591,0.00020000,0.518200
2026-01-26,14,Scraper,pixelbay.io,pixelbay-asset,68,Pixelbay Catalog,UTC,0.0,1508,1464,0.00090000,1.317600
2026-01-27,1,Account,auth.dfnet.io,rakuza-account-pool,11,Account Pool KR,Asia/Seoul,0.0,67832,65997,0.00020000,13.199400
2026-01-27,1,Scraper,rakuza.co.kr,rakuza-pdp,1,Rakuza/Retail,Asia/Seoul,0.0,30780,30298,0.00300000,90.894000
2026-01-27,1,Scraper,m.rakuza.co.kr,rakuza-mobile-pdp,2,Rakuza/Retail,Asia/Seoul,0.0,15744,15242,0.00300000,45.726000
2026-01-27,1,Scraper,rakuza.co.kr,rakuza-plp,3,Rakuza/Retail,Asia/Seoul,0.0,17811,16565,0.00150000,24.847500
2026-01-27,1,Scraper,rakuza.com,rakuza-deal,5,Rakuza Promo,Asia/Seoul,0.0,17458,16472,0.00125000,20.590000
2026-01-27,1,Scraper,rakuza.com,rakuza-brand-store,7,Rakuza Promo,Asia/Seoul,0.0,16987,16405,0.00125000,20.506250
2026-01-27,1,Scraper,rakuza.co.kr,rakuza-coupon,9,Rakuza Promo,Asia/Seoul,0.0,26891,25475,0.00060000,15.285000
2026-01-27,2,Proxy,gateway.dfproxy.net,proxy-vendora-t1,13,Proxy Gateway,Asia/Jakarta,69133.52,849694,832168,0.00045000,31.110084
2026-01-27,2,Proxy,edge.dfproxy.net,proxy-vendora-t2,15,Proxy Edge,Indian/Cocos,29833.7,339283,318121,0.00050000,14.916850
2026-01-27,2,Scraper,vendora.com.br,vendora-pdp,12,Vendora/Retail,America/Sao_Paulo,0.0,30097,29746,0.00180000,53.542800
2026-01-27,2,Scraper,vendora.mx,vendora-mx-plp,14,Vendora/Retail LATAM,America/Sao_Paulo,0.0,12575,12002,0.00150000,18.003000
2026-01-27,2,Scraper,vendora.com.br,vendora-seller,16,Vendora Marketplace,America/Sao_Paulo,0.0,11124,10772,0.00090000,9.694800
2026-01-27,2,Scraper,vendora.com.br,vendora-category,18,Vendora Discovery,America/Sao_Paulo,0.0,14466,13950,0.00090000,12.555000
2026-01-27,3,Proxy,gateway.dfproxy.net,proxy-zenkart-t1,21,Proxy Gateway,Indian/Cocos,51442.27,570725,539699,0.00048000,24.692290
2026-01-27,3,Proxy,edge.dfproxy.net,proxy-zenkart-t2,25,Proxy Edge,Asia/Jakarta,26337.32,315931,296542,0.00050000,13.168660
2026-01-27,3,Scraper,zenkart.co.id,zenkart-pdp,20,Zenkart/Retail,Asia/Jakarta,0.0,28495,26821,0.00180000,48.277800
2026-01-27,3,Scraper,zenkart.co.id,zenkart-food,22,Food Regular Zenkart,Asia/Jakarta,0.0,12384,12004,0.00110000,13.204400
2026-01-27,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,7087,6808,0.00150000,10.212000
2026-01-27,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,10658,10445,0.00090000,9.400500
2026-01-27,3,Scraper,zenkart.sg,zenkart-voucher,27,Zenkart Promo,Asia/Jakarta,0.0,14756,14300,0.00060000,8.580000
2026-01-27,4,Account,auth.dfnet.io,payhub-account-pool,33,Account Pool Global,UTC,0.0,59696,57266,0.00020000,11.453200
2026-01-27,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,149003,138771,0.00028000,38.855880
2026-01-27,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,64172,62601,0.00028000,17.528280
2026-01-27,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,32222,31115,0.00032000,9.956800
2026-01-27,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,27735.84,390878,383110,0.00045000,12.481128
2026-01-27,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,24558,22617,0.00180000,40.710600
2026-01-27,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,13325,12531,0.00120000,15.037200
2026-01-27,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,7873,7294,0.00090000,6.564600
2026-01-27,5,Scraper,mercora.ru,mercora-review,38,Mercora Reviews,Europe/Moscow,0.0,14914,14051,0.00060000,8.430600
2026-01-27,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,11419,11194,0.00028000,3.134320
2026-01-27,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,21862.33,286381,277296,0.00048000,10.493918
2026-01-27,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,15055,14730,0.00180000,26.514000
2026-01-27,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,3738,3448,0.00150000,5.172000
2026-01-27,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,4422,4090,0.00090000,3.681000
2026-01-27,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,7866,7487,0.00250000,18.717500
2026-01-27,7,Scraper,skyfare.com,skyfare-bundle,47,Skyfare Ancillary,Asia/Bangkok,0.0,6916,6486,0.00120000,7.783200
2026-01-27,7,Scraper,skyfare.com,skyfare-seat,48,Skyfare/Flights,Asia/Bangkok,0.0,4837,4635,0.00090000,4.171500
2026-01-27,7,Scraper,skyfare.com,skyfare-baggage,49,Skyfare Ancillary,Asia/Bangkok,0.0,4835,4570,0.00060000,2.742000
2026-01-27,8,Proxy,edge.dfproxy.net,proxy-nomadly-t1,51,Proxy Edge,Indian/Cocos,12355.44,123224,116943,0.00050000,6.177720
2026-01-27,8,Scraper,nomadly.travel,nomadly-hotel,50,Nomadly/Hotels,Europe/Paris,0.0,5404,5267,0.00220000,11.587400
2026-01-27,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,4083,4018,0.00090000,3.616200
2026-01-27,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,4741,4497,0.00060000,2.698200
2026-01-27,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,15334.45,249230,238575,0.00045000,6.900502
2026-01-27,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,7621,7060,0.00180000,12.708000
2026-01-27,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,2448,2295,0.00150000,3.442500
2026-01-27,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,15237,14386,0.00020000,2.877200
2026-01-27,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,11130.11,143876,138002,0.00050000,5.565055
2026-01-27,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,38752,35909,0.00028000,10.054520
2026-01-27,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,8026,7665,0.00110000,8.431500
2026-01-27,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,3342,3096,0.00110000,3.405600
2026-01-27,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,3471,3215,0.00090000,2.893500
2026-01-27,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,4685.28,66644,62285,0.00048000,2.248934
2026-01-27,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,5122,4864,0.00180000,8.755200
2026-01-27,12,Scraper,globalwear.eu,globalwear-eu-plp,64,GlobalWear/Retail EU,Europe/Berlin,0.0,2450,2265,0.00150000,3.397500
2026-01-27,13,Account,auth.dfnet.io,tokopanda-account-pool,67,Account Pool SEA,Asia/Jakarta,0.0,6865,6527,0.00020000,1.305400
2026-01-27,13,Scraper,tokopanda.co.id,tokopanda-pdp,66,Tokopanda/Retail,Asia/Jakarta,0.0,1883,1790,0.00180000,3.222000
2026-01-27,14,Account,auth.dfnet.io,pixelbay-account-pool,69,Account Pool Global,UTC,0.0,2692,2612,0.00020000,0.522400
2026-01-27,14,Scraper,pixelbay.io,pixelbay-asset,68,Pixelbay Catalog,UTC,0.0,1224,1211,0.00090000,1.089900
2026-01-28,1,Account,auth.dfnet.io,rakuza-account-pool,11,Account Pool KR,Asia/Seoul,0.0,64849,63420,0.00020000,12.684000
2026-01-28,1,Scraper,rakuza.co.kr,rakuza-pdp,1,Rakuza/Retail,Asia/Seoul,0.0,31300,30043,0.00300000,90.129000
2026-01-28,1,Scraper,m.rakuza.co.kr,rakuza-mobile-pdp,2,Rakuza/Retail,Asia/Seoul,0.0,16035,15772,0.00300000,47.316000
2026-01-28,1,Scraper,rakuza.co.kr,rakuza-plp,3,Rakuza/Retail,Asia/Seoul,0.0,19757,18606,0.00150000,27.909000
2026-01-28,1,Scraper,rakuza.com,rakuza-deal,5,Rakuza Promo,Asia/Seoul,0.0,15961,14774,0.00125000,18.467500
2026-01-28,1,Scraper,rakuza.co.kr,rakuza-coupon,9,Rakuza Promo,Asia/Seoul,0.0,23963,23089,0.00060000,13.853400
2026-01-28,2,Payments,pay.vendora.com.br,vendora-checkout,17,Payments/Vendora,America/Sao_Paulo,0.0,45826,42835,0.00028000,11.993800
2026-01-28,2,Proxy,gateway.dfproxy.net,proxy-vendora-t1,13,Proxy Gateway,Asia/Jakarta,63809.01,791676,768077,0.00045000,28.714054
2026-01-28,2,Proxy,edge.dfproxy.net,proxy-vendora-t2,15,Proxy Edge,Indian/Cocos,32304.44,366284,344467,0.00050000,16.152220
2026-01-28,2,Scraper,vendora.com.br,vendora-pdp,12,Vendora/Retail,America/Sao_Paulo,0.0,30614,30034,0.00180000,54.061200
2026-01-28,2,Scraper,vendora.mx,vendora-mx-plp,14,Vendora/Retail LATAM,America/Sao_Paulo,0.0,11034,10663,0.00150000,15.994500
2026-01-28,2,Scraper,vendora.com.br,vendora-seller,16,Vendora Marketplace,America/Sao_Paulo,0.0,11692,11328,0.00090000,10.195200
2026-01-28,2,Scraper,vendora.com.br,vendora-category,18,Vendora Discovery,America/Sao_Paulo,0.0,11913,11452,0.00090000,10.306800
2026-01-28,3,Account,auth.dfnet.io,zenkart-account-pool,28,Account Pool SEA,Asia/Jakarta,0.0,45251,43170,0.00020000,8.634000
2026-01-28,3,Proxy,gateway.dfproxy.net,proxy-zenkart-t1,21,Proxy Gateway,Indian/Cocos,38565.45,420231,404603,0.00048000,18.511416
2026-01-28,3,Scraper,zenkart.co.id,zenkart-pdp,20,Zenkart/Retail,Asia/Jakarta,0.0,24751,23194,0.00180000,41.749200
2026-01-28,3,Scraper,zenkart.co.id,zenkart-food,22,Food Regular Zenkart,Asia/Jakarta,0.0,8902,8794,0.00110000,9.673400
2026-01-28,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,5952,5726,0.00150000,8.589000
2026-01-28,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,7921,7613,0.00090000,6.851700
2026-01-28,3,Scraper,zenkart.co.id,zenkart-brand-store,26,Zenkart Promo,Asia/Jakarta,0.0,7872,7629,0.00125000,9.536250
2026-01-28,3,Scraper,zenkart.sg,zenkart-voucher,27,Zenkart Promo,Asia/Jakarta,0.0,12961,12727,0.00060000,7.636200
2026-01-28,4,Account,auth.dfnet.io,payhub-account-pool,33,Account Pool Global,UTC,0.0,44522,42792,0.00020000,8.558400
2026-01-28,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,139594,131217,0.00028000,36.740760
2026-01-28,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,56842,54787,0.00028000,15.340360
2026-01-28,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,34557,33379,0.00032000,10.681280
2026-01-28,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,25445.52,359175,351474,0.00045000,11.450484
2026-01-28,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,24367,22332,0.00180000,40.197600
2026-01-28,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,13654,12970,0.00120000,15.564000
2026-01-28,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,8938,8217,0.00090000,7.395300
2026-01-28,5,Scraper,mercora.ru,mercora-review,38,Mercora Reviews,Europe/Moscow,0.0,10734,10235,0.00060000,6.141000
2026-01-28,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,11893,11391,0.00028000,3.189480
2026-01-28,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,19493.87,255144,247255,0.00048000,9.357058
2026-01-28,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,12462,12028,0.00180000,21.650400
2026-01-28,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,3195,2949,0.00150000,4.423500
2026-01-28,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,4656,4364,0.00090000,3.927600
2026-01-28,6,Scraper,luminahome.com,lumina-review,45,Lumina Reviews,Asia/Singapore,0.0,9360,8855,0.00060000,5.313000
2026-01-28,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,6160,5936,0.00250000,14.840000
2026-01-28,7,Scraper,skyfare.com,skyfare-bundle,47,Skyfare Ancillary,Asia/Bangkok,0.0,6321,5900,0.00120000,7.080000
2026-01-28,7,Scraper,skyfare.com,skyfare-seat,48,Skyfare/Flights,Asia/Bangkok,0.0,4565,4374,0.00090000,3.936600
2026-01-28,7,Scraper,skyfare.com,skyfare-baggage,49,Skyfare Ancillary,Asia/Bangkok,0.0,5863,5450,0.00060000,3.270000
2026-01-28,8,Proxy,edge.dfproxy.net,proxy-nomadly-t1,51,Proxy Edge,Indian/Cocos,11734.28,116607,111063,0.00050000,5.867140
2026-01-28,8,Scraper,nomadly.travel,nomadly-hotel,50,Nomadly/Hotels,Europe/Paris,0.0,5620,5520,0.00220000,12.144000
2026-01-28,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,3448,3318,0.00090000,2.986200
2026-01-28,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,3859,3648,0.00060000,2.188800
2026-01-28,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,15894.63,259156,247291,0.00045000,7.152584
2026-01-28,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,7635,7159,0.00180000,12.886200
2026-01-28,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,2429,2321,0.00150000,3.481500
2026-01-28,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,17004,16386,0.00020000,3.277200
2026-01-28,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,10195.7,131454,126416,0.00050000,5.097850
2026-01-28,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,45886,43025,0.00028000,12.047000
2026-01-28,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,8204,7884,0.00110000,8.672400
2026-01-28,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,3177,2940,0.00110000,3.234000
2026-01-28,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,2823,2597,0.00090000,2.337300
2026-01-28,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,4808.59,68352,63924,0.00048000,2.308123
2026-01-28,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,3794,3627,0.00180000,6.528600
